idx	cutoff_idx
1562	[35, 11, 10, 12]
1563	[6, 7, 29, 17]
1564	[15, 2]
1565	[34, 2, 5, 36, 4]
1566	[42, 46, 38, 44, 43, 6]
1567	[38, 14, 44, 47, 16]
1568	[37, 48, 25, 14, 23]
1569	[61, 70, 71, 32, 75, 14, 76, 21]
1570	[46, 17, 24, 15, 14, 45]
1571	[52, 21, 40, 9, 31]
1572	[17, 7, 38, 45, 6, 42]
1573	[16, 12, 11, 24, 20]
1574	[18, 6]
1575	[12, 45, 11, 10, 44, 41]
1576	[46, 18, 39, 11, 8]
1577	[14, 39, 9, 36]
1578	[24, 46, 43, 21, 14]
1579	[43, 44, 29, 62, 63, 6]
1580	[35, 9, 54, 36, 37, 6]
1581	[32, 39, 3, 38, 8]
1582	[19, 20, 10, 6]
1583	[10, 36, 7, 33, 5]
1584	[17, 4, 15, 11]
1585	[7, 16, 15, 8]
1586	[54, 55, 19, 23, 58, 20]
1587	[20, 24, 19]
1588	[7, 6, 16]
1589	[54, 56, 57, 26, 40, 55]
1590	[8, 26, 24, 2, 7]
1591	[2, 4, 45, 3, 57, 10]
1592	[18, 34, 35, 10, 16]
1593	[50, 49, 3, 33, 4, 17]
1594	[54, 26, 21, 20, 53, 25]
1595	[19, 14, 15, 18]
1596	[57, 44, 55, 9, 40, 59]
1597	[2, 19, 29]
1598	[50, 15, 16, 51, 53, 13, 48]
1599	[58, 26, 60, 28, 5, 41]
1600	[5, 2]
1601	[48, 22, 42, 28, 6]
1602	[41, 26, 43, 36, 6]
1603	[43, 13, 39, 22, 41]
1604	[10, 7]
1605	[6, 2, 14, 27]
1606	[14, 39, 17, 38, 2]
1607	[2, 12, 22, 1]
1608	[7, 12, 28]
1609	[20, 19, 53, 52, 6]
1610	[18, 4, 8, 10, 44]
1611	[38, 3, 51, 53, 22]
1612	[2, 20, 12]
1613	[14, 9, 23, 50, 13, 45, 59]
1614	[38, 40, 42, 3]
1615	[23, 38, 45, 17, 2]
1616	[9, 36, 10, 34, 37]
1617	[38, 6, 34, 2, 5, 12]
1618	[16, 47, 39, 17, 46]
1619	[46, 44, 18, 47, 12, 42]
1620	[35, 32, 36, 7]
1621	[71, 34, 64, 52, 66, 73, 49, 21]
1622	[35, 18, 9, 5]
1623	[29, 1, 50, 53, 55]
1624	[43, 2, 44, 10]
1625	[49, 14, 13, 19, 20, 50]
1626	[6, 32, 22, 5, 7]
1627	[23, 4, 22]
1628	[24, 23, 3, 29]
1629	[12, 27, 14, 8]
1630	[29, 28, 59, 58, 14, 27]
1631	[6, 26, 2]
1632	[22, 10, 17, 38]
1633	[8, 9, 10]
1634	[42, 18, 44, 37, 46]
1635	[20, 35, 32, 37]
1636	[83, 15, 22, 31, 71, 70, 34, 80, 21, 12]
1637	[9, 15, 10, 32]
1638	[45, 46, 11, 48, 14, 12]
1639	[15, 16, 41, 40, 13]
1640	[54, 23, 25, 1, 5]
1641	[25, 8, 1]
1642	[13, 28, 12]
1643	[20, 7, 6, 8]
1644	[22, 20]
1645	[33, 15, 31, 14]
1646	[26, 22, 47, 20, 58, 53]
1647	[27, 17, 31, 4, 53, 15]
1648	[13, 6, 5, 33, 12, 30]
1649	[17, 8, 33, 10]
1650	[7, 5, 9, 6]
1651	[42, 57, 56, 44, 13, 28]
1652	[39, 41, 38, 20]
1653	[32, 14, 34]
1654	[31, 23, 5, 36]
1655	[53, 28, 20, 3, 18]
1656	[49, 19, 61, 43, 51, 50]
1657	[23, 13, 33, 30]
1658	[3, 14, 15, 36]
1659	[60, 19, 67, 54, 65, 17, 26]
1660	[3, 2, 20]
1661	[15, 9, 13, 21, 44]
1662	[7, 26, 9]
1663	[20, 55, 50, 58, 19, 22]
1664	[13, 28, 8]
1665	[20, 18, 48, 24, 53]
1666	[20, 47, 48, 19, 49, 21]
1667	[36, 11, 34, 10]
1668	[15, 7, 14, 8]
1669	[12, 35, 36, 32]
1670	[3, 21]
1671	[57, 62, 46, 19, 23, 53]
1672	[25, 49, 23, 10, 52, 13]
1673	[21, 5]
1674	[28, 30, 15, 3]
1675	[18, 38, 17, 21, 37, 2]
1676	[43, 15, 17, 41, 40]
1677	[19, 55, 54, 53, 16, 18]
1678	[47, 46, 43, 62, 3, 64, 44]
1679	[42, 19, 17, 23]
1680	[33, 34, 32, 35, 9]
1681	[5, 4, 32]
1682	[41, 36, 11, 13, 14]
1683	[4, 30, 31, 5]
1684	[31, 12, 28]
1685	[33, 12, 31, 34, 18]
1686	[28, 32, 10, 33]
1687	[8, 17, 22, 35, 51]
1688	[3, 7, 10, 17]
1689	[8, 19, 13, 16]
1690	[25, 11, 32]
1691	[50, 27, 14, 8, 46]
1692	[9, 15, 33, 14]
1693	[23, 51, 53, 21, 52]
1694	[17, 47, 44, 43, 48]
1695	[7, 20, 14, 17, 1]
1696	[6, 7, 22]
1697	[68, 53, 20, 45, 46, 27, 42]
1698	[34, 33, 8]
1699	[5, 28, 8]
1700	[46, 18, 44, 20, 16]
1701	[13, 14, 7, 4]
1702	[40, 17, 47, 48, 46]
1703	[67, 30, 21, 41, 40, 18, 23]
1704	[5, 11, 10, 20, 52]
1705	[15, 51, 29, 22, 65, 45]
1706	[26, 25, 13, 24, 12, 33]
1707	[26, 7, 27]
1708	[32, 11, 24, 33]
1709	[48, 33, 11, 31, 32, 59]
1710	[55, 43, 16, 22, 29, 53, 60]
1711	[48, 32, 15, 3, 29]
1712	[43, 17, 51, 39, 41]
1713	[21, 40, 20, 22, 39, 23]
1714	[17, 35, 39, 33]
1715	[56, 20, 14, 17, 23, 59]
1716	[8, 11, 30, 7, 35]
1717	[18, 3, 13, 5]
1718	[2, 3, 18]
1719	[20, 54, 37, 17, 24, 21]
1720	[7, 3, 16]
1721	[69, 26, 67, 24, 11, 47, 70]
1722	[8, 10, 33, 31, 5]
1723	[11, 39, 49, 29, 10, 8]
1724	[8, 9, 33, 32, 7]
1725	[43, 57, 49, 46, 20, 14]
1726	[47, 12, 20, 61, 37, 5, 64]
1727	[40, 9, 11, 37]
1728	[62, 63, 64, 11, 13, 57, 19]
1729	[60, 59, 48, 55, 61, 27]
1730	[1, 45, 43, 13, 7]
1731	[18, 19, 52, 48, 55, 14]
1732	[32, 31, 30, 9]
1733	[57, 19, 30, 5, 12, 48]
1734	[11, 32, 15]
1735	[9, 42, 17, 49, 16]
1736	[24, 37, 3, 7, 20]
1737	[59, 1, 62, 49, 19, 4]
1738	[21, 4, 20, 34]
1739	[24, 59, 19, 55, 52, 23, 48]
1740	[60, 25, 23, 48, 58, 13]
1741	[37, 9, 31, 27]
1742	[11, 33, 9, 26]
1743	[42, 4, 5, 44, 6]
1744	[12, 53, 22, 47, 45]
1745	[34, 66, 23, 5, 6, 46, 47]
1746	[28, 22, 55, 26, 47, 20]
1747	[64, 55, 26, 61, 17, 6]
1748	[52, 43, 3, 32, 18]
1749	[4, 26, 17, 24]
1750	[13, 15, 32, 10]
1751	[13, 11, 15]
1752	[5, 9, 26, 1]
1753	[5, 3, 41, 38, 14, 39]
1754	[26, 23, 2, 25, 3]
1755	[16, 28, 3, 48, 42]
1756	[53, 28, 71, 8, 69, 15, 55]
1757	[16, 48, 17, 9, 46]
1758	[36, 7, 17, 47, 52, 16]
1759	[21, 48, 19, 46, 35, 62]
1760	[45, 10, 18, 40, 39]
1761	[42, 51, 25, 19, 44]
1762	[9, 7, 27, 8]
1763	[3, 6, 9]
1764	[25, 34, 5, 26, 23]
1765	[17, 63, 24, 62, 16, 55, 68]
1766	[8, 3, 7, 23]
1767	[18, 20, 38, 49, 47]
1768	[34, 27, 17]
1769	[16, 44, 15, 43, 12, 40]
1770	[5, 18, 6, 4]
1771	[42, 18, 14, 8, 15]
1772	[59, 57, 42, 40, 61, 37, 44]
1773	[3, 25, 28]
1774	[69, 17, 20, 53, 66, 31, 58]
1775	[10, 17, 56, 22, 49, 52]
1776	[50, 15, 13, 14, 12]
1777	[53, 10, 49, 46, 51, 7]
1778	[18, 33, 29, 36]
1779	[34, 17, 25, 12]
1780	[1, 17, 11, 34]
1781	[40, 57, 24, 11, 8, 37]
1782	[20, 48, 34, 12, 49, 14]
1783	[6, 24, 47, 33, 40]
1784	[13, 50, 14, 15, 11, 51]
1785	[42, 61, 65, 68, 5, 31, 60]
1786	[44, 48, 43, 50, 10, 7]
1787	[33, 8, 44, 46, 51, 50]
1788	[12, 33, 9, 13]
1789	[45, 9, 51, 10, 14, 25]
1790	[17, 21, 22, 34, 65, 23]
1791	[29, 11, 25]
1792	[7, 11, 2, 20, 40]
1793	[9, 34, 7, 32, 19]
1794	[47, 63, 15, 44, 54, 4]
1795	[14, 24, 31, 17]
1796	[8, 13, 9]
1797	[48, 11, 10, 42, 26]
1798	[33, 20, 28, 56, 19, 55, 64]
1799	[12, 25, 24]
1800	[41, 38, 47, 9, 48, 18]
1801	[50, 51, 39, 54, 38, 28]
1802	[25, 23, 12, 26]
1803	[26, 10, 25, 12, 11]
1804	[13, 12, 37, 18]
1805	[27, 43, 31, 9]
1806	[60, 35, 61, 42, 18, 17]
1807	[21, 7, 20, 38]
1808	[25, 40, 26, 3]
1809	[19, 46, 39, 37, 10]
1810	[3, 21, 2]
1811	[36, 20, 56, 21, 57, 27]
1812	[47, 46, 5, 9, 48, 6, 10]
1813	[4, 36, 35, 3]
1814	[53, 18, 42, 48, 11]
1815	[1, 24]
1816	[5, 28, 40, 41]
1817	[8, 33, 7, 34, 32, 17]
1818	[8, 29, 7, 4]
1819	[10, 31, 9, 35]
1820	[28, 26, 7, 30]
1821	[29, 50, 48, 46, 18, 1]
1822	[3, 34, 25, 2, 26]
1823	[4, 26, 25]
1824	[3, 38, 40, 16, 45, 2]
1825	[42, 25, 26, 24, 43, 28]
1826	[46, 26, 31, 28, 25]
1827	[24, 25, 23, 21]
1828	[12, 14, 8, 13, 3]
1829	[41, 43, 13, 38, 8]
1830	[28, 21, 19, 27]
1831	[14, 44, 15, 17, 18]
1832	[28, 60, 61, 27, 59, 19]
1833	[49, 21, 51, 19, 33, 69, 36]
1834	[65, 10, 44, 47, 67, 45, 43]
1835	[24, 25, 36, 5, 18]
1836	[42, 43, 7, 14]
1837	[46, 15, 45, 48, 14]
1838	[29, 9, 33, 19, 47, 2]
1839	[40, 41, 13, 38, 42, 5]
1840	[5, 9, 23, 7, 21]
1841	[43, 63, 32, 65, 27, 28, 50]
1842	[15, 17, 16, 38, 39]
1843	[24, 46, 52, 39, 36]
1844	[41, 14, 50, 18, 46]
1845	[51, 49, 18, 17, 37]
1846	[8, 3, 1]
1847	[36, 35, 31]
1848	[30, 29, 33, 16]
1849	[17, 16, 14, 18]
1850	[2, 3, 8, 12]
1851	[12, 41, 11, 3, 40, 13]
1852	[3, 16]
1853	[34, 36, 8, 23, 7]
1854	[44, 10, 11, 26, 42]
1855	[14, 32, 7]
1856	[18, 22, 14, 6, 45, 15]
1857	[5, 11, 10, 46, 6]
1858	[10, 9, 25, 26]
1859	[43, 11, 60, 58, 17, 41]
1860	[16, 18, 36, 46, 20]
1861	[11, 13, 3, 10]
1862	[14, 11, 45, 42, 15]
1863	[12, 37, 39, 10]
1864	[15, 17, 13, 9]
1865	[62, 28, 55, 48, 38, 63]
1866	[27, 58, 44, 45, 5, 6]
1867	[55, 25, 54, 38, 8]
1868	[37, 59, 50, 4, 17, 58]
1869	[33, 34, 5, 6, 10]
1870	[11, 17, 48, 13, 44]
1871	[57, 48, 66, 58, 31, 27, 10]
1872	[7, 13, 12]
1873	[8, 9, 34, 15]
1874	[10, 5, 17]
1875	[56, 38, 55, 22, 21, 8, 57]
1876	[18, 50, 52, 16, 15, 19]
1877	[23, 9, 27]
1878	[47, 40, 17, 15, 16]
1879	[18, 19, 58, 12, 52, 13]
1880	[3, 23, 22]
1881	[29, 41, 40, 3]
1882	[46, 44, 47, 20, 21]
1883	[15, 39, 2, 26]
1884	[15, 17, 18, 53, 1]
1885	[30, 33, 14]
1886	[20, 28, 27, 10]
1887	[21, 13, 23, 44, 12]
1888	[20, 2, 4, 16, 17, 15]
1889	[3, 4, 31, 32, 2]
1890	[13, 26, 28, 20, 22]
1891	[6, 45, 7, 50, 44, 43, 51]
1892	[36, 8, 9, 6, 38, 41]
1893	[30, 9, 29]
1894	[3, 2, 32, 12, 6, 4]
1895	[38, 54, 55, 43, 44, 19, 1]
1896	[14, 37, 18, 41, 36]
1897	[24, 26, 7, 8]
1898	[9, 19, 18]
1899	[21, 20, 39, 49, 44]
1900	[23, 14, 44, 13]
1901	[26, 28, 17, 27]
1902	[33, 5, 34, 6]
1903	[2, 29, 47, 24, 30]
1904	[8, 44, 17, 20]
1905	[31, 7, 34, 9]
1906	[4, 49, 23, 66, 63, 64, 26, 24]
1907	[20, 13, 16, 40]
1908	[23, 12, 32]
1909	[26, 44, 5, 16, 23, 14]
1910	[3, 31, 40, 6, 9, 11]
1911	[18, 6, 35, 17, 44]
1912	[33, 43, 9, 7, 17]
1913	[20, 4, 28, 54, 53, 22, 60]
1914	[14, 11, 32, 17, 41]
1915	[5, 43, 6, 45, 41, 7, 21]
1916	[25, 52, 24, 16, 17, 15, 61]
1917	[19, 13, 35, 5]
1918	[66, 47, 53, 10, 15, 56, 28]
1919	[12, 13, 10, 33]
1920	[39, 17, 31, 3]
1921	[7, 54, 44, 35, 34, 55]
1922	[36, 9, 31, 28]
1923	[48, 3, 28, 19, 22, 43]
1924	[9, 53, 48, 40, 11]
1925	[3, 41, 48, 45, 8, 11, 4]
1926	[42, 14, 20, 40, 36]
1927	[18, 16, 14, 5]
1928	[7, 45, 5, 13]
1929	[23, 15, 20, 10, 63, 14]
1930	[38, 11, 34, 42]
1931	[16, 1, 7, 2, 3]
1932	[16, 11, 60, 46, 22, 10]
1933	[43, 12, 9, 57, 13, 10]
1934	[52, 11, 53, 41, 28, 23]
1935	[15, 43, 45, 17, 2]
1936	[7, 29, 28, 40]
1937	[34, 13, 6, 30]
1938	[16, 17, 42, 29]
1939	[40, 21, 55, 57, 65, 51, 64]
1940	[58, 48, 47, 7, 45, 56]
1941	[52, 58, 50, 18, 64, 24]
1942	[9, 43, 11, 45, 30, 61]
1943	[7, 19, 8]
1944	[17, 9]
1945	[16, 77, 80, 60, 83, 14, 27, 78]
1946	[31, 21, 19, 1, 53, 2]
1947	[31, 29, 30]
1948	[56, 19, 63, 55, 58, 70, 32]
1949	[9, 3, 24]
1950	[53, 26, 14, 18, 17, 61]
1951	[36, 20, 11]
1952	[54, 52, 49, 18, 56, 48]
1953	[10, 7, 8, 15]
1954	[8, 23, 9]
1955	[30, 21, 42, 46, 17]
1956	[3, 11, 9, 45, 19]
1957	[37, 14, 52, 53, 58, 44]
1958	[16, 39, 43, 20, 13]
1959	[20, 29, 13, 3]
1960	[46, 17, 15, 56, 62, 18, 32]
1961	[16, 45, 19, 17, 46, 40]
1962	[47, 50, 51, 49, 6, 7]
1963	[17, 15, 14, 38]
1964	[30, 9, 27, 15]
1965	[27, 21, 13, 14, 16]
1966	[20, 9, 13, 42]
1967	[35, 11, 33, 9]
1968	[25, 22, 24]
1969	[30, 29, 25, 58, 63, 23]
1970	[22, 43, 44, 47, 19]
1971	[50, 63, 19, 47, 16, 21]
1972	[45, 10, 44, 3, 41]
1973	[49, 54, 51, 43, 56, 9]
1974	[7, 30, 5, 3]
1975	[54, 18, 52, 40, 51, 39]
1976	[46, 48, 47, 49, 7]
1977	[21, 22, 18]
1978	[9, 43, 14, 42, 46]
1979	[6, 15, 4, 8, 35]
1980	[8, 38, 13, 34, 39]
1981	[53, 55, 2, 26, 7]
1982	[39, 12, 19, 20, 41]
1983	[69, 63, 18, 24, 79, 76, 75, 48, 34]
1984	[9, 41, 56, 25, 7, 39]
1985	[53, 7, 36, 40, 4]
1986	[24, 28, 25]
1987	[35, 29, 26, 5]
1988	[44, 9, 53, 27, 23]
1989	[31, 4, 32, 20, 9]
1990	[48, 19, 52, 23, 59, 16]
1991	[10, 31, 32, 34, 11]
1992	[33, 10, 5, 8, 20, 17]
1993	[30, 28, 27]
1994	[37, 14, 15, 7, 6]
1995	[60, 49, 17, 55, 16, 52]
1996	[34, 16, 35]
1997	[13, 27, 24]
1998	[9, 10, 18]
1999	[16, 46, 7, 26, 3]
2000	[7, 40, 3, 4]
2001	[3, 23, 10, 13]
2002	[37, 19, 30, 40, 31, 25]
2003	[5, 15, 25, 8]
2004	[3, 22, 8, 40]
2005	[3, 2, 11, 36, 48, 20]
2006	[22, 4, 28, 57, 23, 25]
2007	[1, 4]
2008	[5, 39, 35, 29, 38]
2009	[18, 12, 14, 9]
2010	[16, 36, 35, 17]
2011	[15, 17, 37, 10]
2012	[8, 17, 27, 35, 42]
2013	[11, 7, 6]
2014	[17, 4, 16]
2015	[13, 9, 8]
2016	[8, 11, 28]
2017	[50, 26, 21, 48, 24]
2018	[2, 6, 14]
2019	[34, 21, 14, 50, 37]
2020	[32, 31, 14]
2021	[8, 18, 19, 9, 7]
2022	[58, 57, 27, 8, 26, 28, 56]
2023	[56, 58, 14, 61, 65, 57]
2024	[3, 26, 6, 28]
2025	[33, 34, 10, 4]
2026	[15, 58, 54, 68, 57, 24, 61]
2027	[39, 10, 8, 38, 37]
2028	[35, 38, 23, 9, 40, 37]
2029	[23, 7]
2030	[7, 6, 44, 25, 24]
2031	[33, 27, 34, 5, 32]
2032	[15, 18, 14, 48, 52, 17, 53]
2033	[19, 17, 14, 46, 12]
2034	[8, 9, 33, 67, 30, 64]
2035	[34, 2, 44, 40, 8]
2036	[40, 5, 38, 39, 6]
2037	[48, 50, 21, 51, 49]
2038	[3, 31, 2, 5]
2039	[13, 16, 27, 5]
2040	[35, 5, 55, 24, 20, 56]
2041	[21, 25, 12]
2042	[28, 36, 9, 5]
2043	[8, 7, 2, 30]
2044	[43, 45, 17, 36, 15, 39]
2045	[49, 48, 24, 19, 47]
2046	[14, 6, 32, 40, 43]
2047	[20, 15, 53, 57, 46, 43]
2048	[15, 41, 14, 5, 19]
2049	[26, 10]
2050	[17, 40, 9, 23, 29]
2051	[39, 13, 2, 40]
2052	[46, 36, 17, 35, 19]
2053	[48, 7, 45, 10, 44, 56, 31]
2054	[70, 61, 51, 63, 20, 68, 54]
2055	[34, 31, 9, 30]
2056	[17, 10, 38, 8, 34, 21]
2057	[4, 17, 12, 13, 23]
2058	[42, 52, 51, 19, 55, 43]
2059	[13, 32, 15]
2060	[42, 12, 44, 38, 15]
2061	[43, 27, 12, 35]
2062	[19, 20, 17, 52, 39, 65]
2063	[18, 48, 6, 8, 36]
2064	[33, 2, 50, 45, 3]
2065	[37, 49, 39, 9, 36]
2066	[16, 44, 46, 47, 2]
2067	[17, 23, 43, 35]
2068	[24, 57, 6, 58, 23, 21]
2069	[5, 27, 12, 11]
2070	[67, 14, 61, 60, 64, 58, 48]
2071	[3, 2, 21, 20, 28]
2072	[36, 14, 37, 12]
2073	[22, 47, 28, 30, 26, 16]
2074	[15, 14, 34]
2075	[14, 3, 29, 13]
2076	[12, 16]
2077	[9, 22, 60, 23, 68, 11, 57]
2078	[12, 19, 9, 14]
2079	[20, 8, 11]
2080	[14, 52, 15, 51, 22, 7, 17]
2081	[6, 41, 12, 36, 38]
2082	[61, 24, 62, 25, 23, 63, 26]
2083	[2, 21, 8, 26]
2084	[5, 3, 4]
2085	[55, 54, 28, 27, 56, 57]
2086	[55, 45, 52, 16, 46, 43]
2087	[44, 54, 4, 14, 55, 47, 49]
2088	[50, 25, 6, 27, 26]
2089	[3, 17, 4, 43]
2090	[3, 7, 11, 29]
2091	[9, 10, 23]
2092	[20, 2, 8]
2093	[60, 65, 53, 62, 20, 28, 45]
2094	[20, 6, 22, 21, 10, 39]
2095	[4, 5, 13, 3]
2096	[22, 34, 12, 37]
2097	[31, 14, 9, 4]
2098	[37, 24, 22, 5, 17, 36]
2099	[29, 42, 66, 9, 5, 10, 30]
2100	[32, 18, 4, 5]
2101	[6, 9, 12]
2102	[44, 13, 7, 2, 23]
2103	[10, 11, 27]
2104	[31, 5, 48, 22, 30]
2105	[54, 59, 55, 17, 45, 7]
2106	[7, 4, 10]
2107	[8, 60, 26, 6, 56, 58, 27]
2108	[14, 13, 51, 17, 5]
2109	[17, 20, 40, 37]
2110	[24, 11, 6]
2111	[8, 17, 39, 7]
2112	[30, 3, 33, 6, 47]
2113	[5, 42, 54, 17, 8, 63, 16]
2114	[26, 14, 2, 5]
2115	[13, 14, 35]
2116	[42, 49, 20, 13, 32, 51]
2117	[21, 47, 48, 19, 22]
2118	[21, 40, 37, 15]
2119	[67, 70, 64, 29, 44, 63, 8]
2120	[34, 16, 20, 15, 9, 19]
2121	[35, 11, 46, 38, 10]
2122	[4, 10]
2123	[20, 4]
2124	[50, 52, 41, 37, 21, 19]
2125	[31, 11, 12]
2126	[38, 14, 28, 16, 22]
2127	[42, 8, 37, 39, 19]
2128	[33, 34, 32, 4]
2129	[13, 2, 44, 24]
2130	[40, 44, 9, 13, 24, 33]
2131	[5, 41, 33, 13]
2132	[27, 10, 11, 3, 25, 4]
2133	[19, 30, 11]
2134	[13, 22, 51, 23, 42, 41]
2135	[8, 2, 10, 7, 4]
2136	[20, 7, 37, 50, 36, 38]
2137	[7, 23]
2138	[5, 12, 1, 7]
2139	[17, 56, 57, 19, 20, 59, 18]
2140	[20, 29, 10]
2141	[18, 17, 19, 16]
2142	[29, 22, 56, 28, 27]
2143	[6, 22]
2144	[4, 5, 18]
2145	[8, 12]
2146	[35, 10, 32, 42, 43]
2147	[46, 32, 6, 16, 47]
2148	[8, 7, 35, 9, 18]
2149	[6, 26, 25, 39]
2150	[18, 3, 5]
2151	[13, 12, 37, 26, 36]
2152	[24, 30, 31]
2153	[22, 50, 23, 24, 38]
2154	[38, 12, 13, 39, 55, 9]
2155	[45, 14, 50, 12, 43]
2156	[26, 67, 56, 29, 43, 45, 63]
2157	[9, 26, 28]
2158	[10, 39, 11, 31, 26]
2159	[38, 12, 33, 28]
2160	[21, 30, 32, 11]
2161	[12, 9, 42, 1]
2162	[43, 64, 61, 50, 23, 10]
2163	[4, 6, 18, 36, 3, 39]
2164	[22, 63, 62, 23, 66, 26, 24]
2165	[24, 22, 4]
2166	[50, 21, 52, 20, 49, 46]
2167	[20, 54, 46, 7, 6]
2168	[61, 49, 62, 19, 20, 50, 40]
2169	[7, 35, 33]
2170	[4, 38, 54, 3, 14]
2171	[16, 13, 15, 46, 5]
2172	[35, 37, 36, 38]
2173	[54, 49, 39, 21, 55, 11]
2174	[19, 7]
2175	[3, 59, 60, 55, 37, 20, 16]
2176	[8, 30, 26]
2177	[13, 55, 7, 54, 58, 23, 59]
2178	[22, 24, 43, 41, 25]
2179	[21, 5, 9, 42, 20]
2180	[19, 8, 18, 24, 37]
2181	[26, 29, 12, 13]
2182	[11, 13, 30, 28]
2183	[14, 13, 27, 31]
2184	[2, 44, 43, 39, 12, 51]
2185	[4, 9, 6, 35, 40, 27]
2186	[19, 35, 11, 18]
2187	[9, 29, 13]
2188	[27, 50, 35, 52, 48]
2189	[16, 18, 38, 10]
2190	[38, 6, 2, 39]
2191	[37, 28, 6, 36]
2192	[6, 34, 2]
2193	[10, 11, 25, 15]
2194	[17, 4, 3, 29]
2195	[62, 55, 28, 20, 65, 31]
2196	[16, 44, 5, 47, 46]
2197	[47, 58, 19, 12, 16, 43]
2198	[14, 42, 49, 9, 13]
2199	[38, 15, 16, 14, 51, 37]
2200	[20, 3, 15, 50, 45, 19]
2201	[35, 17, 34]
2202	[19, 18, 38, 39]
2203	[12, 24, 11, 19, 25, 21]
2204	[53, 24, 52, 23, 18]
2205	[20, 5, 37, 42, 26]
2206	[7, 40, 6, 39]
2207	[4, 28, 26, 9, 43, 61]
2208	[58, 72, 26, 15, 66, 65, 32]
2209	[6, 4, 30, 47, 3]
2210	[5, 32, 39, 13]
2211	[21, 8, 9, 13, 6]
2212	[13, 5, 11]
2213	[8, 5, 37, 31]
2214	[11, 42, 41, 8, 10, 39]
2215	[37, 14, 43, 30]
2216	[18, 37, 13, 35]
2217	[14, 42, 39, 11, 13]
2218	[14, 17, 19, 9]
2219	[38, 15, 47, 10, 33, 1]
2220	[39, 10, 21, 4]
2221	[20, 19, 3, 14]
2222	[6, 7, 16, 11]
2223	[7, 1, 8]
2224	[25, 32, 9, 34]
2225	[45, 48, 47, 22, 21]
2226	[8, 7, 10, 6]
2227	[22, 28, 9]
2228	[57, 12, 24, 56, 60, 21]
2229	[39, 15, 8, 38]
2230	[12, 35, 6, 13, 34]
2231	[9, 5, 7, 13]
2232	[14, 36, 55, 16, 27]
2233	[6, 2]
2234	[6, 21]
2235	[16, 31, 44, 29, 59, 18]
2236	[45, 18, 51, 26, 25]
2237	[36, 1, 29, 43, 18]
2238	[5, 4, 34, 45, 6]
2239	[10, 5, 13]
2240	[34, 23, 1, 30]
2241	[48, 36, 33, 52, 41, 40]
2242	[26, 28, 18, 56, 54, 20]
2243	[25, 24, 26, 7, 8, 56]
2244	[24, 41, 22, 56, 21, 19]
2245	[8, 17]
2246	[11, 14, 9, 48, 24]
2247	[15, 37, 16, 22]
2248	[3, 21]
2249	[22, 19, 20, 40]
2250	[6, 10, 5]
2251	[22, 24, 16, 35, 23]
2252	[15, 40, 17, 42, 4]
2253	[10, 16, 13, 17, 40]
2254	[21, 47, 22, 48, 37]
2255	[56, 65, 51, 72, 16, 55, 27]
2256	[6, 42, 8, 40, 18, 52]
2257	[24, 15, 53, 51, 29, 52]
2258	[48, 46, 44, 43, 42]
2259	[16, 42, 37, 41]
2260	[9, 10, 27]
2261	[44, 18, 51, 7, 2, 20]
2262	[25, 11]
2263	[41, 11, 38, 2, 40]
2264	[43, 40, 10, 42, 13]
2265	[9, 20, 4, 17]
2266	[6, 5, 7]
2267	[20, 21, 24]
2268	[36, 15, 35, 14]
2269	[42, 16, 33, 22, 34]
2270	[37, 8, 9, 36]
2271	[18, 46, 44, 11, 43]
2272	[12, 36, 21, 43]
2273	[17, 4, 24, 8, 25, 9]
2274	[14, 41, 36, 32]
2275	[14, 39, 38, 13, 40]
2276	[19, 11, 18, 47, 23]
2277	[52, 53, 51, 50, 18]
2278	[27, 30, 44, 4, 19, 15]
2279	[21, 48, 62, 58, 12, 60, 23]
2280	[49, 29, 48, 15, 14]
2281	[20, 10, 57, 18, 11, 5, 48]
2282	[8, 23, 11]
2283	[7, 10, 19, 20]
2284	[17, 52, 19, 7, 18]
2285	[16, 38, 14, 19]
2286	[26, 62, 63, 17, 27, 53]
2287	[24, 27, 26]
2288	[33, 43, 36, 4, 14]
2289	[12, 9, 14]
2290	[5, 32, 41, 31, 4]
2291	[15, 16, 41, 21, 18]
2292	[20, 33, 21]
2293	[11, 51, 9, 50, 13]
2294	[59, 55, 47, 25, 24, 56]
2295	[50, 51, 25, 30, 24, 55, 29, 68]
2296	[64, 57, 63, 29, 47, 23, 13]
2297	[3, 30, 16, 1]
2298	[4, 21, 8]
2299	[53, 25, 20, 28, 24, 12]
2300	[20, 56, 46, 49, 13, 10, 55]
2301	[18, 19]
2302	[5, 18, 15, 4]
2303	[43, 9, 15, 44, 23]
2304	[38, 45, 14, 7, 39]
2305	[35, 26, 9]
2306	[49, 40, 48, 36, 14]
2307	[1, 7, 23, 25]
2308	[19, 10, 32, 3, 4]
2309	[4, 16, 27, 28]
2310	[39, 13, 40, 36, 51]
2311	[15, 13, 29]
2312	[7, 28, 26, 10, 12]
2313	[46, 47, 15, 50, 14]
2314	[16, 46, 47, 15, 5]
2315	[52, 19, 44, 9, 53, 11]
2316	[4, 26, 5, 14]
2317	[10, 12, 38, 43, 15]
2318	[62, 27, 43, 65, 22, 61]
2319	[17, 55, 38, 36, 7]
2320	[14, 38, 51, 22, 23]
2321	[14, 5, 24, 7]
2322	[5, 2, 32, 29, 3]
